Success,Completion Steps,Wall Time (s),Drone Count,max_steps,boundary,clusters,dt,drone_xy,k_nn,conditionally_apply_repulsion,N,spawn_type,seed,success_radius
True,3839.0,205.8029886669974,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",30,True,500,uniform,4,89.44271909999159
True,3651.0,182.99545033399772,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",40,True,500,uniform,4,89.44271909999159
True,3665.0,193.09515566698974,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",50,True,500,uniform,4,89.44271909999159
True,3644.0,176.30503604200203,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",60,True,500,uniform,4,89.44271909999159
True,3624.0,174.37543187499978,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",70,True,500,uniform,4,89.44271909999159
True,3465.0,170.53934604200185,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",80,True,500,uniform,4,89.44271909999159
True,3337.0,166.42447462500422,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",90,True,500,uniform,4,89.44271909999159
True,3173.0,156.6868513750087,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",100,True,500,uniform,4,89.44271909999159
True,3089.0,155.63184550000005,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",110,True,500,uniform,4,89.44271909999159
True,2992.0,142.32209904199408,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",120,True,500,uniform,4,89.44271909999159
True,2871.0,133.0705037919979,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",130,True,500,uniform,4,89.44271909999159
True,2989.0,135.12713733300916,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",140,True,500,uniform,4,89.44271909999159
True,3036.0,111.9964806670032,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",150,True,500,uniform,4,89.44271909999159
True,3096.0,113.80619149999984,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",160,True,500,uniform,4,89.44271909999159
True,2995.0,102.82391433301382,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",170,True,500,uniform,4,89.44271909999159
True,3094.0,105.70411329201306,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",180,True,500,uniform,4,89.44271909999159
True,3059.0,110.43209537501389,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",190,True,500,uniform,4,89.44271909999159
True,2983.0,113.79942870800733,3,5000,none,3,1.0,"[[  0   0]
 [100   0]
 [  0 100]]",200,True,500,uniform,4,89.44271909999159
